Question	Answer	Source	Metadata	SuggestedQuestions	IsContextOnly	Prompts	QnaId
Vous déménagez ?\n	Si vous déménagez, vous devez résilier votre contrat en cours et souscrire un nouveau contrat pour votre nouvelle adresse (nouveau point de livraison, nouvelles spécifications techniques de l'installation, etc...).\n\nDepuis votre espace client, rendez-vous sur l'onglet "Compte", rubrique "Déménagement".\n\nNous vous rappelons que votre espace client est accessible à cette adresse : http://espace-client.enercoop.fr.\n\nVous pouvez également envoyer un mail à l'adresse resiliation@enercoop.org ; en nous transmettant les informations suivantes :\n\nNom et prénom figurant dans votre contrat\n\nAdresse précise du contrat\n\nLa date souhaitée de résiliation\n\nSi possible, le relevé du compteur à la date de sortie (pour avoir une facture de résiliation avec les bons index de consommation)\n\nVotre nouvelle adresse (pour l'envoi de la facture de résiliation)\n\nLa résiliation prendra effet à la date indiquée et au plus tard 30 jours après l'envoi du courriel.	Ener_excel.xlsx		[]	false	[]	32
Le repreneur de mon ancien logement peut-il rester chez Enercoop ?	Bien sûr, il peut choisir Enercoop s'il le souhaite. Pour cela, il doit souscrire un nouveau contrat à son nom.	Ener_excel.xlsx		[]	false	[]	33
Comment joindre le service client ?	Nous vous rappelons que, depuis votre espace client, vous pouvez réaliser directement plusieurs actions :\n\n- Transmission de relevé de compteur\n\n- Changement de coordonnées bancaires, adresse de facturation, co-titulaire...\n\n- Téléchargement de votre attestation de domicile\n\n- Consultation et téléchargement de vos factures et de votre historique de consommation\n\n- Souscription au micro-don\n\nPour toute autre demande, vous pouvez joindre le service client : \n\nPar téléphone, du lundi au vendredi de 9h00 à 18h00 :\n\n- pour les particuliers : 01.75.44.41.56 \n\n- pour les professionnels : 01.81.80.23.88 \n\nPar mail : \n\n- pour les particuliers: service-client.part@enercoop.org\n\n- pour les professionnels : service-client.pro@enercoop.org	Ener_excel.xlsx		[{"clusterHead":"Is the QnA Maker Service free?","totalAutoSuggestedCount":1,"totalUserSuggestedCount":0,"alternateQuestionList":[{"question":"Is the QnA Maker Service free?","autoSuggestedCount":1,"userSuggestedCount":0}]}]	false	[]	34
Quelles sont les interventions techniques assurées par le réseau de distribution ?	Toutes les prestations techniques dépendent du distributeur Enedis (anciennement ERDF). Ce sont dans tous les cas des agents du réseau Enedis (ou ses sous-traitants) qui se déplacent à votre domicile.\n\nC'est donc le réseau Enedis qui facture l'intervention : à Enercoop dans un premier temps, puis Enercoop vous la refacture. Cette refacturation s'effectue sans aucune marge pour Enercoop.\n\nVous pouvez consulter les prestations Enedis en cliquant sur les liens ci-dessous :\n\nCatalogue de prestations pour les particuliers\n\nCatalogue de prestations pour les professionnels et les entreprises\n\nCatalogue de prestations pour les collectivités	Ener_excel.xlsx		[]	false	[]	35
Bonjour	Bonjour, que puis-je faire pour vous ? Choisissez parmi les trois options suivantes ou écrivez-moi directement votre question.	Editorial		[]	false	[{"displayOrder":0,"qnaId":46,"displayText":"Je voudrais des informations sur mon contrat"},{"displayOrder":0,"qnaId":43,"displayText":"Sur la Facturation et la Technique"},{"displayOrder":0,"qnaId":44,"displayText":"Autres"}]	36
Hello	Bonjour, que puis-je faire pour vous ? Choisissez parmi les trois options suivantes ou écrivez-moi directement votre question.	Editorial		[]	false	[{"displayOrder":0,"qnaId":46,"displayText":"Je voudrais des informations sur mon contrat"},{"displayOrder":0,"qnaId":43,"displayText":"Sur la Facturation et la Technique"},{"displayOrder":0,"qnaId":44,"displayText":"Autres"}]	36
Coucou	Bonjour, que puis-je faire pour vous ? Choisissez parmi les trois options suivantes ou écrivez-moi directement votre question.	Editorial		[]	false	[{"displayOrder":0,"qnaId":46,"displayText":"Je voudrais des informations sur mon contrat"},{"displayOrder":0,"qnaId":43,"displayText":"Sur la Facturation et la Technique"},{"displayOrder":0,"qnaId":44,"displayText":"Autres"}]	36
Salut	Bonjour, que puis-je faire pour vous ? Choisissez parmi les trois options suivantes ou écrivez-moi directement votre question.	Editorial		[]	false	[{"displayOrder":0,"qnaId":46,"displayText":"Je voudrais des informations sur mon contrat"},{"displayOrder":0,"qnaId":43,"displayText":"Sur la Facturation et la Technique"},{"displayOrder":0,"qnaId":44,"displayText":"Autres"}]	36
Yo	Bonjour, que puis-je faire pour vous ? Choisissez parmi les trois options suivantes ou écrivez-moi directement votre question.	Editorial		[]	false	[{"displayOrder":0,"qnaId":46,"displayText":"Je voudrais des informations sur mon contrat"},{"displayOrder":0,"qnaId":43,"displayText":"Sur la Facturation et la Technique"},{"displayOrder":0,"qnaId":44,"displayText":"Autres"}]	36
Comment finaliser mon contrat Enercop ?	Afin de finaliser la souscription d’un contrat Enercoop :\n1) il est nécessaire de nous transmettre votre point de livraison (PDL) \n\n2) Vous devez nous transmettre votre relevé de compteur.\n\n	Editorial		[]	false	[]	37
Comment obtenir mes identifiants client ?	Votre identifiant est votre adresse email (pour la plupart d'entre vous,\n il s'agit de l'adresse email que vous avez utilisée pour souscrire). \nVotre mot de passe sera généré automatiquement par email lors de votre \npremière connexion. Vous avez également la possibilité de renouveler \nvotre mot de passe en cliquant sur "mot de passe oublié".	Editorial		[]	false	[]	38
Je n'arrive pas a saisir l'index de consommation	Si vous n'arrivez pas à valider la saisie de votre index de\nconsommation, c'est sûrement que votre navigateur n'est pas àjour.\n\nSachez que vous pouvez vérifier votre version de navigateur ensuivant ce lien: https://browser-update.org/fr/update.html	Editorial		[]	false	[]	39
Revenir a un systeme de paiement automatique	Si vous souhaitez revenir à un système de paiement par prélèvement\nautomatique, veuillez régulariser votre situation auprès de votre établissement bancaire, et nous transmettre à nouveau votre RIB accompagné du formulaire d'autorisation de prélèvement.	Editorial		[]	false	[]	40
La technique	Vous avez une question technique, pourriez vous préciser ? Vous voulez des infos sur :	Editorial		[]	true	[{"displayOrder":0,"qnaId":35,"displayText":"Les interventions techniques\n"},{"displayOrder":0,"qnaId":16,"displayText":"Quand faire mon relevé ?\n"},{"displayOrder":0,"qnaId":8,"displayText":"Comment trouver mon point de livraison ?\n"},{"displayOrder":0,"qnaId":9,"displayText":"Comment faire la relève de mon compteur ?\n"}]	41
Mes factures	Vous avez une question sur la facturation, pourriez vous préciser ?	Editorial		[]	true	[{"displayOrder":0,"qnaId":18,"displayText":"Où trouver ma facture ?"},{"displayOrder":0,"qnaId":21,"displayText":"Comment lire ma facture ?"},{"displayOrder":0,"qnaId":22,"displayText":"Comment régler ma facture ?"}]	42
Sur la Facturation et la Technique	Votre question concerne mes factures ou la technique ?	Editorial		[]	true	[{"displayOrder":0,"qnaId":42,"displayText":"Mes factures"},{"displayOrder":0,"qnaId":41,"displayText":"La technique"}]	43
Autres	Vous voulez des informations à propos de :	Editorial		[]	true	[{"displayOrder":0,"qnaId":32,"displayText":"Déménagement\n"},{"displayOrder":0,"qnaId":42,"displayText":"Comment nous joindre\n"},{"displayOrder":0,"qnaId":13,"displayText":"Pourquoi devenir sociétaire ?"}]	44
Déménagement / résiliation	Vous souhaitez mettre fin à votre contrat ?	Editorial		[]	true	[{"displayOrder":0,"qnaId":32,"displayText":"Vous déménagez ?\n"},{"displayOrder":0,"qnaId":17,"displayText":"Vous voulez résilier votre contrat ?\n"}]	45
Je voudrais des informations sur mon contrat	Que souhaitez-vous savoir à propos de votre contrat ?	Editorial		[]	true	[{"displayOrder":0,"qnaId":28,"displayText":"Être mensualisé\n"},{"displayOrder":0,"qnaId":45,"displayText":"Déménagement / résiliation"},{"displayOrder":0,"qnaId":42,"displayText":"Mes factures\n"}]	46
